Category,DataSet,Site,Method,YR,MO,Transect,Depth(m),Cover
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1988,Jun,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1989,Oct,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1990,Dec,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1992,Feb,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1993,Mar,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1994,Feb,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1995,Jul,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Jan,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1997,Oct,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1998,Mar,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2000,May,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2002,Mar,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2003,Mar,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2004,Mar,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2005,Mar,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2007,Jul,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2010,Mar,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Apr,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Apr,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Apr,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Apr,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Aug,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Aug,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Aug,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Aug,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Aug,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2014,Aug,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2015,Aug,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2016,Apr,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2017,Apr,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,2018,Aug,X,2,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2015,Aug,I,1,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2015,Aug,II,1,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2015,Aug,III,1,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2015,Aug,IV,1,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2015,Aug,V,1,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2015,Aug,VI,1,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2016,Apr,I,2,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2016,Apr,II,2,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2016,Apr,III,2,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2016,Apr,IV,2,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2016,Apr,V,2,0
Millepora,Canal de Afuera-Reef,Canal de Afuera,CPCe over Image/Permanent,2016,Apr,VI,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,I,3,22.797030141844
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,I,3,31.9946578366446
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,XI,3,97.5912234042553
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,I,3,57.8814814814815
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,XI,3,100
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,I,3,1.16018766756032
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,I,3,0.076608187134503
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,XI,3,0
